position,number,name,birthday,goals,assists,+/-,shots,pims,fow,game ID,game date,team,game number,team goals,team assists,team shots,team pims,player age
RW,28,"Mattson, Leif",1999-07-23 00:00:00,0,1,+1,2,0,0/0,1015207,2018-02-07 19:05:00,Rockets,587,4,8,36,8,18.55890410958904
D,2,"Kichton, Marcus",1999-01-09 00:00:00,0,0,0,0,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,19.09315068493151
D,6,"Plouffe, Dylan",1999-04-27 00:00:00,0,0,0,0,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,18.797260273972604
LW,11,"Torzsok, Hunor *",2000-02-01 00:00:00,0,0,0,1,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,18.03013698630137
RW,12,"McNabb, Cyle *",2000-09-15 00:00:00,0,0,0,1,0,2/7,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,17.40821917808219
C,13,"Popowich, Tyler",2000-04-29 00:00:00,0,0,-1,2,0,2/7,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,17.78904109589041
C,14,"Malm, James",1999-06-25 00:00:00,0,0,-2,5,0,5/15,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,18.635616438356163
LW,15,"Hardy, Owen",1999-02-13 00:00:00,0,0,-1,0,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,18.997260273972604
C,16,"Koch, Davis",1998-06-13 00:00:00,1,0,-2,2,0,7/17,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,19.66849315068493
LW,17,"Benson, Tyler  - C",1998-03-15 00:00:00,0,1,-2,4,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,19.915068493150685
C,19,"Holt, Dawson",1999-02-16 00:00:00,0,0,-1,1,0,3/6,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,18.98904109589041
RW,22,"Dmytriw, Jared",1998-06-06 00:00:00,0,0,-2,2,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,19.687671232876713
RW,23,"Ho, Tyler *",2000-10-02 00:00:00,0,0,0,1,2,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,17.361643835616437
D,24,"Barberis, Matt  - A",1998-01-19 00:00:00,0,0,-1,3,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,20.065753424657533
D,25,"Bulych, Kaleb *",2000-01-25 00:00:00,0,0,0,0,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,18.04931506849315
D,27,"Riddle, Brennan",1997-07-27 00:00:00,0,0,-1,0,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,20.54794520547945
LW,34,"Watts, Brayden",1999-02-21 00:00:00,0,0,0,3,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,18.975342465753425
D,41,"Kannok Leipert, Alex *",2000-07-20 00:00:00,0,0,-2,0,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,17.564383561643837
D,44,"Byram, Bowen *",2001-06-13 00:00:00,0,0,-1,1,0,0/0,1015207,2018-02-07 19:05:00,Giants,587,1,1,26,2,16.665753424657535
D,2,"Brook, Josh",1999-06-17 00:00:00,0,0,+1,3,0,0/0,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,18.663013698630138
C,8,"Almeida, Justin ",1999-02-06 00:00:00,0,0,0,1,2,7/14,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,19.02191780821918
LW,10,"Jeannot, Tanner  - A",1997-05-29 00:00:00,0,0,0,3,0,2/3,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,20.715068493150685
C,12,"Halbgewachs, Jayden  - A",1997-03-22 00:00:00,0,1,+1,1,0,2/2,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,20.9013698630137
LW,14,"Smithies, Tyler *",2000-07-27 00:00:00,0,0,0,0,0,0/0,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,17.55068493150685
C,15,"Peckford, Ryan",1999-03-04 00:00:00,0,0,0,0,0,0/0,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,18.95068493150685
C,18,"Popple, Tate *",2000-03-03 00:00:00,0,0,+1,2,0,0/0,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,17.95068493150685
LW,19,"Burke, Brayden",1997-01-01 00:00:00,1,0,+1,1,2,0/1,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,21.12054794520548
LW,20,"Klatt, Branden",1998-10-20 00:00:00,0,0,0,1,0,6/7,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,19.32054794520548
C,21,"Howden, Brett  - C",1998-03-29 00:00:00,0,0,0,2,0,9/17,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,19.882191780821916
D,22,"Schuldhaus, Brandon",1998-02-23 00:00:00,0,0,+1,3,0,0/0,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,19.975342465753425
LW,23,"Langan, Tristin",1998-12-15 00:00:00,0,1,+1,1,0,12/18,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,19.167123287671235
D,26,"Benson, Matthew *",2000-11-24 00:00:00,0,0,0,0,0,0/0,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,17.221917808219178
LW,29,"DeRoose, Tristyn",1999-01-29 00:00:00,0,0,0,0,0,0/0,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,19.043835616438358
C,37,"Loschiavo, Vince",1998-03-21 00:00:00,1,0,+1,4,0,1/1,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,19.904109589041095
D,51,"Clague, Kale  - A",1998-06-05 00:00:00,0,1,+1,8,0,0/0,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,19.695890410958903
D,76,"Sosunov, Oleg",1998-04-13 00:00:00,0,0,0,2,2,0/0,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,19.84109589041096
D,95,"Zaitsev, Dmitri",1998-01-18 00:00:00,0,0,+1,4,0,0/0,1015208,2018-02-09 19:00:00,Warriors,588,2,3,36,6,20.073972602739726
D,2,"Addison, Calen",2000-04-11 00:00:00,0,0,-1,0,6,0/0,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,17.843835616438355
LD,3,"Stanley, Matthew",1998-02-09 00:00:00,0,0,0,0,0,0/0,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,20.013698630136986
D,4,"Olson, Tate  - A",1997-03-21 00:00:00,0,0,-1,0,0,0/0,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,20.904109589041095
D,6,"Prefontaine, Ty  - A",1999-01-13 00:00:00,0,0,-1,1,0,0/0,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,19.087671232876712
LW,8,"Ross, Taylor",1998-02-20 00:00:00,0,0,0,0,0,0/0,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,19.983561643835618
LW,10,"Zudilov, Egor *",2000-09-10 00:00:00,0,0,0,1,0,0/0,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,17.427397260273974
D,11,"Merezhko, Igor  - A",1998-04-30 00:00:00,0,0,-1,0,0,0/0,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,19.794520547945204
C,15,"Bellerive, Jordy  - C",1999-05-02 00:00:00,0,0,0,7,0,7/14,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,18.78904109589041
RW,16,"Cox, Zachary *",1999-02-19 00:00:00,0,0,-1,0,0,3/9,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,18.986301369863014
C,18,"Jeri-Leon, Keltie",2000-01-19 00:00:00,0,0,0,2,0,0/2,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,18.07123287671233
C,19,"Morrison, Brad",1997-01-04 00:00:00,0,0,0,3,2,1/2,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,21.112328767123287
RW,20,"Elmer, Jake",1998-12-31 00:00:00,0,0,0,1,0,0/1,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,19.123287671232877
RW,22,"Stafford, Brendan *",2000-03-22 00:00:00,0,0,-1,0,0,0/0,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,17.898630136986302
C,23,"Joseph, Jadon",1999-05-22 00:00:00,0,0,-1,0,0,6/18,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,18.734246575342464
C,25,"Franklin, Zane",1999-01-05 00:00:00,0,0,-1,3,0,1/1,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,19.10958904109589
C,26,"Blocker, Owen",2000-03-30 00:00:00,0,0,-1,2,0,0/0,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,17.876712328767123
C,27,"Barlage, Logan *",2001-01-12 00:00:00,0,0,0,0,0,6/16,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,17.087671232876712
D,29,"Wilson, Koletrane *",1999-09-01 00:00:00,0,0,0,0,0,0/0,1015208,2018-02-09 19:00:00,Hurricanes,588,0,0,20,8,18.454794520547946
D,2,"Hyman, Aaron",1998-04-19 00:00:00,0,0,+1,1,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,19.824657534246576
D,3,"Hájek, Libor",1998-02-04 00:00:00,0,0,+1,1,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,20.027397260273972
D,4,"Fleury, Cale",1998-11-19 00:00:00,0,0,-1,1,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,19.23835616438356
D,5,"Mahura, Josh  - A",1998-05-05 00:00:00,0,0,0,3,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,19.78082191780822
RW,11,"Sidaway, Tanner",1999-04-29 00:00:00,0,0,0,0,0,4/8,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,18.797260273972604
LW,13,"Legien, Jared",1998-09-02 00:00:00,0,0,0,0,2,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,19.45205479452055
C,19,"Leschyshyn, Jake  - A",1999-03-10 00:00:00,0,0,0,4,2,3/7,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,18.934246575342467
RW,20,"Oksanen, Emil",1998-09-25 00:00:00,0,0,-2,1,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,19.389041095890413
RW,21,"Henry, Nick",1999-07-04 00:00:00,1,0,-1,5,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,18.616438356164384
C,23,"Steel, Sam  - C",1998-02-03 00:00:00,0,2,+2,6,12,14/19,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,20.03013698630137
LW,26,"Platt, Bryce",1998-05-18 00:00:00,0,0,0,0,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,19.745205479452054
D,28,"Pouteau, Brady",1998-01-09 00:00:00,0,0,-1,2,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,20.0986301369863
LW,29,"Nijhoff, Logan *",2001-06-23 00:00:00,0,0,-1,1,0,8/9,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,16.643835616438356
LW,32,"Holmes, Robbie",1999-07-22 00:00:00,0,0,-1,1,0,5/7,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,18.567123287671233
C,41,"Hebig, Cameron",1997-01-21 00:00:00,0,1,+1,5,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,21.065753424657533
D,55,"Schioler, Liam",1998-01-24 00:00:00,0,0,-1,1,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,20.057534246575344
LW,61,"Gabrielle, Jesse",1997-06-17 00:00:00,0,1,-1,2,0,0/0,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,20.663013698630138
C,77,"Bradley, Matt  - A",1997-01-22 00:00:00,1,0,-1,5,0,13/16,1015209,2018-02-09 19:00:00,Pats,589,2,4,39,16,21.063013698630137
D,2,"Hines, Dallas  - A",1998-02-05 00:00:00,1,1,0,3,0,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,20.024657534246575
D,5,"Patrick, Zachary *",2001-07-08 00:00:00,0,0,0,1,0,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,16.602739726027398
D,6,"Huston, Sam",1999-05-31 00:00:00,0,0,+1,1,0,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,18.70958904109589
RW,8,"Baer, Alec",1997-08-25 00:00:00,1,1,0,3,0,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,20.473972602739725
RW,9,"Hausinger, Cameron",1999-01-12 00:00:00,0,0,-1,4,0,2/4,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,19.09041095890411
D,10,"Smart, Jonathan",1999-06-01 00:00:00,0,0,0,3,0,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,18.706849315068492
C,12,"Muir, Cole *",2001-02-14 00:00:00,0,0,+1,0,0,2/4,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,16.997260273972604
D,15,"Bodak, Martin",1998-11-28 00:00:00,0,0,+1,2,0,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,19.213698630136985
RW,16,"Veloso, Colton",1997-06-27 00:00:00,0,1,+1,2,2,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,20.635616438356163
LW,17,"Kohler, Gilian *",2000-05-27 00:00:00,0,0,0,0,0,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,17.71780821917808
LW,19,"Krebs, Peyton *",2001-01-26 00:00:00,0,0,0,1,0,4/14,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,17.04931506849315
C,20,"King, Michael",2000-02-17 00:00:00,0,1,+1,0,0,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,17.991780821917807
C,21,"Kroeker, Colton  - C",1997-01-21 00:00:00,1,1,-1,2,0,4/26,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,21.065753424657533
RW,22,"Davis, Brett  - A",1999-06-01 00:00:00,0,1,+1,5,2,7/18,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,18.706849315068492
D,23,"Russell, Bobby *",2000-03-23 00:00:00,0,0,0,0,2,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,17.895890410958906
LW,24,"Streu, Sebastian *",1999-11-22 00:00:00,1,0,+1,3,0,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,18.23013698630137
LW,26,"Taphorn, Kaeden",2000-01-03 00:00:00,0,1,0,1,0,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,18.115068493150684
C,27,"Ginnell, Brad",2000-07-04 00:00:00,0,0,-1,2,4,0/0,1015209,2018-02-09 19:00:00,ICE,589,4,7,33,10,17.613698630136987
D,2,"Sissons, Colby",1998-01-15 00:00:00,0,0,+3,1,0,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,20.08219178082192
D,3,"Anderson, Josh",1998-08-29 00:00:00,0,0,+1,2,2,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,19.46301369863014
D,4,"Alexander, Jacson *",2001-02-01 00:00:00,0,0,-1,1,2,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,17.03287671232877
D,5,"Minulin, Artyom",1998-10-01 00:00:00,0,1,+3,2,4,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,19.372602739726027
D,6,"Khaira, Sahvan",1998-01-02 00:00:00,0,0,-1,3,2,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,20.117808219178084
LD,7,"King, Noah *",1999-07-02 00:00:00,0,0,+1,2,0,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,18.621917808219177
C,10,"Elder, Kaden",1998-03-16 00:00:00,1,0,+1,3,0,1/3,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,19.91780821917808
C,15,"Gawdin, Glenn  - C",1997-03-25 00:00:00,2,0,+1,3,2,15/24,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,20.893150684931506
LW,16,"Gable, Kole",1998-07-18 00:00:00,0,0,0,0,2,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,19.578082191780823
C,17,"Steenbergen, Tyler  - A",1998-01-07 00:00:00,0,1,+1,3,0,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,20.104109589041094
LW,19,"Malenstyn, Beck",1998-02-04 00:00:00,1,1,+1,4,0,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,20.027397260273972
C,20,"Heponiemi, Aleksi",1999-01-09 00:00:00,0,1,+1,2,2,0/1,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,19.0986301369863
RW,23,"Patterson, Max",1999-12-27 00:00:00,0,0,+1,3,0,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,18.134246575342466
RW,25,"Nagel, Tanner",1998-01-27 00:00:00,0,1,+1,1,2,0/1,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,20.04931506849315
RW,26,"Fyten, Andrew",1998-10-13 00:00:00,0,0,0,0,0,1/10,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,19.339726027397262
C,29,"Estephan, Giorgio  - A",1997-02-03 00:00:00,1,1,+1,3,0,7/13,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,21.03013698630137
C,34,"Gennaro, Matteo  - A",1997-03-30 00:00:00,0,2,+1,2,0,9/13,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,20.87945205479452
D,36,"Horning, Connor *",2001-05-11 00:00:00,0,0,0,0,0,0/0,1015210,2018-02-09 19:00:00,Broncos,590,5,8,35,18,16.76164383561644
D,3,"Masella, Jeremy",1999-02-16 00:00:00,0,0,-1,2,4,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,18.994520547945207
D,5,"Hayes, Zack",1999-04-24 00:00:00,0,0,-3,1,0,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,18.81095890410959
D,6,"Budik, Vojtech",1998-01-29 00:00:00,0,0,+1,2,0,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,20.043835616438358
D,7,"Belcourt, Konrad",2000-05-04 00:00:00,0,0,-1,0,0,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,17.78082191780822
D,8,"Pachal, Brayden  - A",1999-08-23 00:00:00,0,0,-2,2,2,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,18.47945205479452
D,10,"Martin, Max",1999-07-25 00:00:00,0,0,0,1,2,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,18.55890410958904
C,11,"Moe, Spencer",2000-01-07 00:00:00,0,0,0,1,0,2/4,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,18.104109589041094
LD,12,"Sapego, Sergei *",1999-10-08 00:00:00,0,0,0,0,0,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,18.353424657534248
LW,18,"Miske, Curtis  - C",1997-01-17 00:00:00,0,0,0,2,2,0/1,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,21.076712328767123
C,19,"Stallard, Jordy  - A",1997-09-18 00:00:00,0,0,0,3,0,7/19,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,20.40821917808219
C,20,"Leason, Brett",1999-04-30 00:00:00,0,1,+1,5,0,2/4,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,18.794520547945204
RW,21,"Nagy, Regan",1997-05-11 00:00:00,0,0,0,2,0,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,20.764383561643836
C,22,"Miller, Carson",2000-02-10 00:00:00,0,0,0,2,0,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,18.01095890410959
LW,24,"Fonstad, Cole",2000-04-24 00:00:00,0,0,-4,1,0,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,17.80821917808219
C,25,"Montgomery, Sean",1998-03-07 00:00:00,0,1,+1,2,2,7/14,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,19.942465753424656
C,27,"Kelly, Parker  - A",1999-05-14 00:00:00,0,0,-4,1,0,5/7,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,18.756164383561643
C,28,"McDonald, Kody",1998-04-07 00:00:00,0,0,-4,1,2,9/16,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,19.85753424657534
LW,29,"Nachbaur, Justin *",2000-03-04 00:00:00,1,0,+1,2,6,0/0,1015210,2018-02-09 19:00:00,Raiders,590,1,2,30,20,17.947945205479453
D,2,"Schneider, Braden *",2001-09-20 00:00:00,0,0,-1,1,0,0/0,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,16.4
D,5,"Higson, Schael",1998-05-11 00:00:00,0,0,-3,0,2,0/0,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,19.764383561643836
D,6,"Hartje, Chase *",1999-12-17 00:00:00,1,0,+3,1,0,0/0,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,18.161643835616438
D,7,"Bukac, Daniel",1999-04-29 00:00:00,0,0,+3,0,0,0/0,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,18.797260273972604
C,9,"Hooker, Jonny *",2001-10-03 00:00:00,0,0,0,3,0,0/0,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,16.364383561643837
C,12,"Mattheos, Stelio",1999-06-14 00:00:00,0,0,0,0,0,2/5,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,18.671232876712327
LW,14,"Lewis, Ty",1998-03-05 00:00:00,0,0,+1,6,2,0/1,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,19.947945205479453
RW,15,"Bettens, Rylan",2000-02-16 00:00:00,0,1,+1,0,0,0/0,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,17.994520547945207
RW,17,"Wegleitner, Gunnar",1998-05-06 00:00:00,0,2,+3,2,0,0/0,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,19.778082191780822
LW,18,"Sekundiak, Marcus *",2000-04-20 00:00:00,0,0,0,1,0,7/12,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,17.81917808219178
LW,22,"McCartney, Ben *",2001-07-13 00:00:00,0,1,+1,0,0,0/0,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,16.589041095890412
LW,23,"Reinhardt, Cole",2000-02-01 00:00:00,2,1,+3,2,0,4/12,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,18.035616438356165
C,24,"Gutenberg, Connor",1999-09-04 00:00:00,0,1,0,2,0,10/19,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,18.446575342465753
RW,25,"Weinger, Evan",1997-04-18 00:00:00,1,1,-1,2,0,0/1,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,20.827397260273973
LW,26,"McCorrister, Linden",1998-03-25 00:00:00,0,0,-2,0,17,2/4,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,19.893150684931506
C,27,"Burzan, Luka",2000-01-07 00:00:00,1,0,+2,3,0,0/1,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,18.104109589041094
D,29,"Wytinck, Zach",1999-03-22 00:00:00,0,0,+2,0,0,0/0,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,18.9013698630137
D,32,"Shearer, James",1997-06-23 00:00:00,1,0,+2,2,0,0/0,1015211,2018-02-09 19:30:00,Wheat Kings,591,6,7,25,21,20.646575342465752
D,3,"Kustra, Jake",1999-04-20 00:00:00,0,0,-2,2,0,0/0,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,18.82191780821918
D,4,"Davidson, Dawson",1998-04-07 00:00:00,1,0,-2,2,5,0/0,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,19.85753424657534
D,6,"Rubinchik, Mark",1999-03-21 00:00:00,0,1,+2,2,2,0/0,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,18.904109589041095
D,8,"Bafaro, Seth",2000-05-16 00:00:00,0,0,-1,0,2,0/0,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,17.747945205479454
RW,9,"Gerlach, Max",1998-04-04 00:00:00,1,0,0,4,0,0/0,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,19.865753424657534
C,17,"Florchuk, Eric",2000-01-10 00:00:00,0,0,-2,1,2,0/0,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,18.095890410958905
C,18,"Goethals, Bradly",1998-06-17 00:00:00,1,0,+1,3,2,1/2,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,19.663013698630138
C,20,"Ramsay, Gage",1998-10-15 00:00:00,0,0,-2,1,0,0/0,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,19.334246575342465
LW,23,"Shmyr, Braylon  - A",1997-05-16 00:00:00,0,1,0,4,0,1/1,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,20.75068493150685
RW,27,"Farren, Michael",2000-04-19 00:00:00,0,0,-1,0,0,1/1,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,17.82191780821918
LW,38,"Zawatsky, Alec *",1999-12-15 00:00:00,0,1,+1,2,0,0/0,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,18.167123287671235
C,41,"Christensen, Logan",1999-01-12 00:00:00,0,2,0,1,0,10/16,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,19.09041095890411
C,44,"Wouters, Chase  - A",2000-02-08 00:00:00,0,0,-2,4,0,6/14,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,18.016438356164382
D,47,"Fiala, Evan  - C",1997-06-07 00:00:00,0,0,-1,2,0,0/0,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,20.69041095890411
C,49,"Machado, Brandon *",2000-04-07 00:00:00,0,1,+1,0,0,5/9,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,17.854794520547944
D,52,"Caller, Jackson",1999-07-15 00:00:00,0,0,-2,1,0,0/0,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,18.586301369863012
C,61,"Paterson, Josh",1999-01-21 00:00:00,0,0,-2,4,0,1/1,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,19.065753424657533
C,77,"Dach, Kirby *",2001-01-21 00:00:00,0,0,-4,3,0,5/11,1015211,2018-02-09 19:30:00,Blades,591,3,6,36,13,17.063013698630137
D,3,"Donohoe, Hunter *",2000-07-07 00:00:00,1,0,+1,1,0,0/0,1015212,2018-02-09 19:00:00,Rebels,592,7,11,40,11,17.605479452054794
D,5,"Barteaux, Dawson",2000-01-12 00:00:00,0,2,-1,3,0,0/0,1015212,2018-02-09 19:00:00,Rebels,592,7,11,40,11,18.09041095890411
D,6,"Sakowich, Ethan",1999-02-04 00:00:00,0,0,0,0,5,0/0,1015212,2018-02-09 19:00:00,Rebels,592,7,11,40,11,19.027397260273972
