position,number,name,birthday,draft status,goals,assists,+/-,shots,pims,fow,game ID,game date,team,game number,team goals,team assists,team shots,team pims,player age,season
RW,24,"O'Connor, Sean",1981-10-19 00:00:00,Undrafted,1,0,0,1,0,0/0,23686,2001-01-26 19:30:00,Moose Jaw,434,2,3,2,28,19.284931506849315, 2000-2001 WHL Season
RW,26,"Knopp, Ben",no birthday,Undrafted,0,1,-1,0,0,0/0,23686,2001-01-26 19:30:00,Moose Jaw,434,2,3,2,28,no birthday, 2000-2001 WHL Season
C,28,"Landolt, Shaun",1984-10-02 00:00:00,Undrafted,0,0,+1,0,0,0/0,23686,2001-01-26 19:30:00,Moose Jaw,434,2,3,2,28,16.328767123287673, 2000-2001 WHL Season
C,39,"Weitzel, Jason",1980-04-25 00:00:00,Undrafted,0,0,-1,0,0,0/0,23686,2001-01-26 19:30:00,Moose Jaw,434,2,3,2,28,20.76986301369863, 2000-2001 WHL Season
C,41,"Kelman, Scott",1981-05-07 00:00:00,Undrafted,0,0,-1,0,4,0/0,23686,2001-01-26 19:30:00,Moose Jaw,434,2,3,2,28,19.736986301369864, 2000-2001 WHL Season
D,2,"Serdachny, Dean",1980-01-17 00:00:00,Undrafted,0,0,+1,0,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,21.054794520547944, 2000-2001 WHL Season
D,4,"Cerny, Ales",1982-06-24 00:00:00,Undrafted,0,1,0,0,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,18.61917808219178, 2000-2001 WHL Season
D,5,"Seibel, Kevin",1983-03-08 00:00:00,Undrafted,0,0,0,0,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,17.915068493150685, 2000-2001 WHL Season
D,6,"Langager, Jay",1980-10-15 00:00:00,Undrafted,0,0,+1,0,2,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,20.30958904109589, 2000-2001 WHL Season
D,7,"White, Ian",1984-06-04 00:00:00,Undrafted,0,0,0,0,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,16.671232876712327, 2000-2001 WHL Season
RW,12,"Hiebert, James",1982-06-05 00:00:00,Undrafted,0,0,-1,0,2,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,18.671232876712327, 2000-2001 WHL Season
C,13,"Smith, Nathan",1982-02-09 00:00:00,Undrafted,0,1,0,0,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,18.98904109589041, 2000-2001 WHL Season
C,14,"Smith, Tim",1981-07-21 00:00:00,Undrafted,0,2,-1,0,8,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,19.545205479452054, 2000-2001 WHL Season
C,16,"Deniset, Paul",1981-07-13 00:00:00,Undrafted,1,1,+3,1,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,19.567123287671233, 2000-2001 WHL Season
C,17,"Ondrus, Ben",1982-06-25 00:00:00,Undrafted,2,1,+3,2,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,18.616438356164384, 2000-2001 WHL Season
C,18,"Ulmer, Layne",1980-09-14 00:00:00,Undrafted,3,0,-1,3,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,20.394520547945206, 2000-2001 WHL Season
D,19,"Cutta, Jakub",1981-12-29 00:00:00,Undrafted,0,0,0,0,6,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,19.104109589041094, 2000-2001 WHL Season
D,20,"Dombrowski, Adam",1981-10-07 00:00:00,Undrafted,0,1,+1,0,4,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,19.33150684931507, 2000-2001 WHL Season
C,23,"Twordik, Brent",1981-05-16 00:00:00,Undrafted,0,2,0,0,2,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,19.726027397260275, 2000-2001 WHL Season
LW,24,"Priestlay, Craig",1981-03-02 00:00:00,Undrafted,0,0,-1,0,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,19.931506849315067, 2000-2001 WHL Season
D,25,"Thoring, Clay",no birthday,Undrafted,1,0,+1,1,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,no birthday, 2000-2001 WHL Season
RW,28,"Milroy, Duncan",1983-02-08 00:00:00,Undrafted,1,1,0,1,0,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,17.991780821917807, 2000-2001 WHL Season
LW,33,"Sommerfeld, Matt",1982-04-26 00:00:00,Undrafted,0,2,+3,0,2,0/0,23687,2001-01-31 19:30:00,Swift Current,449,8,12,8,26,18.78082191780822, 2000-2001 WHL Season
D,2,"Jackman, Barret",1981-04-05 00:00:00,Undrafted,1,1,+3,1,4,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,19.838356164383562, 2000-2001 WHL Season
D,5,"Feniak, Jeff",1981-01-31 00:00:00,Undrafted,0,0,-3,0,2,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,20.013698630136986, 2000-2001 WHL Season
D,6,"Exelby, Garnet",1981-08-16 00:00:00,Undrafted,0,0,-2,0,2,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,19.473972602739725, 2000-2001 WHL Season
D,7,"Grisdale, Chad",1981-04-04 00:00:00,Undrafted,0,0,-1,0,2,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,19.84109589041096, 2000-2001 WHL Season
C,10,"Murray, Garth",1982-09-17 00:00:00,Undrafted,1,1,+1,1,0,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,18.386301369863013, 2000-2001 WHL Season
C,11,"Lysak, Brett",1980-12-12 00:00:00,Undrafted,0,2,+1,0,0,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,20.15068493150685, 2000-2001 WHL Season
C,15,"Jacobsen, Grant",1983-03-04 00:00:00,Undrafted,0,1,0,0,0,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,17.926027397260274, 2000-2001 WHL Season
RW,18,"Mosovsky, Karel",1981-08-22 00:00:00,Undrafted,0,0,-5,0,0,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,19.457534246575342, 2000-2001 WHL Season
C,19,"Korol, Kevin",1981-02-04 00:00:00,Undrafted,1,1,+2,1,0,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,20.002739726027396, 2000-2001 WHL Season
C,21,"Hubbauer, Matt",1982-12-17 00:00:00,Undrafted,0,0,-1,0,2,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,18.136986301369863, 2000-2001 WHL Season
RW,22,"Thomas, Ryan",1981-04-12 00:00:00,Undrafted,0,0,0,0,4,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,19.81917808219178, 2000-2001 WHL Season
D,24,"Elliott, Paul",1980-06-02 00:00:00,Undrafted,0,2,-2,0,2,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,20.67945205479452, 2000-2001 WHL Season
LW,25,"Gross, Gable",1981-02-24 00:00:00,Undrafted,0,0,-3,0,0,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,19.947945205479453, 2000-2001 WHL Season
C,26,"Evans, Blake",1980-07-02 00:00:00,Undrafted,1,0,-3,1,4,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,20.5972602739726, 2000-2001 WHL Season
LW,28,"Kaczowka, David",1981-07-05 00:00:00,Undrafted,1,0,+1,1,4,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,19.589041095890412, 2000-2001 WHL Season
LW,29,"Austring, Curtis",1982-10-05 00:00:00,Undrafted,0,0,0,0,4,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,18.336986301369862, 2000-2001 WHL Season
LW,32,"McDonald, David",1983-05-11 00:00:00,Undrafted,1,0,0,1,0,0/0,23687,2001-01-31 19:30:00,Regina,449,6,8,6,30,17.73972602739726, 2000-2001 WHL Season
D,2,"Serdachny, Dean",1980-01-17 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,21.073972602739726, 2000-2001 WHL Season
D,4,"Cerny, Ales",1982-06-24 00:00:00,Undrafted,0,0,-1,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,18.638356164383563, 2000-2001 WHL Season
D,5,"Seibel, Kevin",1983-03-08 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,17.934246575342467, 2000-2001 WHL Season
D,6,"Langager, Jay",1980-10-15 00:00:00,Undrafted,0,2,+1,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,20.328767123287673, 2000-2001 WHL Season
D,7,"White, Ian",1984-06-04 00:00:00,Undrafted,0,0,+1,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,16.69041095890411, 2000-2001 WHL Season
C,13,"Smith, Nathan",1982-02-09 00:00:00,Undrafted,1,0,+1,1,5,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,19.008219178082193, 2000-2001 WHL Season
C,14,"Smith, Tim",1981-07-21 00:00:00,Undrafted,1,1,+1,1,4,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,19.564383561643837, 2000-2001 WHL Season
C,15,"Friesen, Dustin",1983-03-01 00:00:00,Undrafted,0,0,-1,0,2,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,17.953424657534246, 2000-2001 WHL Season
C,16,"Deniset, Paul",1981-07-13 00:00:00,Undrafted,0,0,-1,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,19.586301369863012, 2000-2001 WHL Season
C,17,"Ondrus, Ben",1982-06-25 00:00:00,Undrafted,0,0,-1,0,5,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,18.635616438356163, 2000-2001 WHL Season
C,18,"Ulmer, Layne",1980-09-14 00:00:00,Undrafted,0,1,+1,0,2,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,20.413698630136988, 2000-2001 WHL Season
D,20,"Dombrowski, Adam",1981-10-07 00:00:00,Undrafted,0,0,-1,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,19.350684931506848, 2000-2001 WHL Season
C,21,"Williams, Jeremy",1984-01-26 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,17.046575342465754, 2000-2001 WHL Season
C,23,"Twordik, Brent",1981-05-16 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,19.745205479452054, 2000-2001 WHL Season
LW,24,"Priestlay, Craig",1981-03-02 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,19.95068493150685, 2000-2001 WHL Season
D,25,"Thoring, Clay",no birthday,Undrafted,0,0,0,0,2,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,no birthday, 2000-2001 WHL Season
C,27,"Dahl, John",1983-06-10 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Swift Current,476,2,4,2,20,17.676712328767124, 2000-2001 WHL Season
D,2,"Ardelan, Mark",1983-03-16 00:00:00,Undrafted,0,0,0,0,5,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,17.912328767123288, 2000-2001 WHL Season
D,3,"Leslie, Reagan",1983-02-05 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,18.019178082191782, 2000-2001 WHL Season
D,4,"Thurston, Brett",1982-03-08 00:00:00,Undrafted,0,0,-1,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,18.934246575342467, 2000-2001 WHL Season
D,5,"Young, Travis",1983-01-01 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,18.115068493150684, 2000-2001 WHL Season
D,6,"Dickie, Brett",1983-03-08 00:00:00,Undrafted,0,0,+1,0,2,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,17.934246575342467, 2000-2001 WHL Season
C,7,"Mueller, Richard",1982-05-06 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,18.77260273972603, 2000-2001 WHL Season
D,8,"Yonkman, Nolan",1981-04-01 00:00:00,Undrafted,0,0,-1,0,4,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,19.86849315068493, 2000-2001 WHL Season
LW,9,"Girard, Brett",1980-02-23 00:00:00,Undrafted,1,0,+1,1,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,20.972602739726028, 2000-2001 WHL Season
RW,12,"McRae, Colin",1982-03-22 00:00:00,Undrafted,0,0,-1,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,18.895890410958906, 2000-2001 WHL Season
LW,14,"Goldade, Aaron",1980-07-30 00:00:00,Undrafted,0,0,0,0,9,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,20.53972602739726, 2000-2001 WHL Season
RW,18,"Monych, Lance",1984-07-25 00:00:00,Undrafted,0,0,-1,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,16.55068493150685, 2000-2001 WHL Season
RW,19,"Konsorada, Tim",1984-03-21 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,16.895890410958906, 2000-2001 WHL Season
C,21,"Eagles, Travis",1981-05-05 00:00:00,Undrafted,0,1,+1,0,2,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,19.775342465753425, 2000-2001 WHL Season
LW,24,"Pearpoint, Caine",1984-03-05 00:00:00,Undrafted,0,0,0,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,16.93972602739726, 2000-2001 WHL Season
C,25,"Craig, Ryan",1982-01-16 00:00:00,Undrafted,0,0,-1,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,19.073972602739726, 2000-2001 WHL Season
RW,26,"Ponte, Randy",1981-03-27 00:00:00,Undrafted,0,1,+1,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,19.882191780821916, 2000-2001 WHL Season
D,27,"Harris, Kevin",no birthday,Undrafted,0,0,+1,0,0,0/0,23688,2001-02-07 19:30:00,Brandon,476,1,2,1,22,no birthday, 2000-2001 WHL Season
D,2,"Serdachny, Dean",1980-01-17 00:00:00,Undrafted,0,0,-1,0,7,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,21.104109589041094, 2000-2001 WHL Season
D,4,"Cerny, Ales",1982-06-24 00:00:00,Undrafted,0,0,-1,0,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,18.66849315068493, 2000-2001 WHL Season
D,5,"Seibel, Kevin",1983-03-08 00:00:00,Undrafted,0,0,+1,0,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,17.964383561643835, 2000-2001 WHL Season
D,7,"White, Ian",1984-06-04 00:00:00,Undrafted,0,2,+1,0,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,16.720547945205478, 2000-2001 WHL Season
RW,12,"Hiebert, James",1982-06-05 00:00:00,Undrafted,0,0,0,0,6,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,18.720547945205478, 2000-2001 WHL Season
C,13,"Smith, Nathan",1982-02-09 00:00:00,Undrafted,1,2,+3,1,4,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,19.03835616438356, 2000-2001 WHL Season
C,14,"Smith, Tim",1981-07-21 00:00:00,Undrafted,0,2,0,0,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,19.594520547945205, 2000-2001 WHL Season
C,15,"Friesen, Dustin",1983-03-01 00:00:00,Undrafted,0,0,0,0,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,17.983561643835618, 2000-2001 WHL Season
C,16,"Deniset, Paul",1981-07-13 00:00:00,Undrafted,0,0,-1,0,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,19.616438356164384, 2000-2001 WHL Season
C,17,"Ondrus, Ben",1982-06-25 00:00:00,Undrafted,0,1,0,0,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,18.665753424657535, 2000-2001 WHL Season
C,18,"Ulmer, Layne",1980-09-14 00:00:00,Undrafted,1,2,+2,1,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,20.443835616438356, 2000-2001 WHL Season
D,19,"Cutta, Jakub",1981-12-29 00:00:00,Undrafted,0,0,+1,0,2,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,19.153424657534245, 2000-2001 WHL Season
D,20,"Dombrowski, Adam",1981-10-07 00:00:00,Undrafted,0,0,-2,0,2,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,19.38082191780822, 2000-2001 WHL Season
C,23,"Twordik, Brent",1981-05-16 00:00:00,Undrafted,1,0,-1,1,2,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,19.775342465753425, 2000-2001 WHL Season
LW,24,"Priestlay, Craig",1981-03-02 00:00:00,Undrafted,0,0,-1,0,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,19.980821917808218, 2000-2001 WHL Season
D,25,"Thoring, Clay",no birthday,Undrafted,0,0,-1,0,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,no birthday, 2000-2001 WHL Season
C,27,"Dahl, John",1983-06-10 00:00:00,Undrafted,0,0,0,0,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,17.706849315068492, 2000-2001 WHL Season
RW,28,"Milroy, Duncan",1983-02-08 00:00:00,Undrafted,2,0,+1,2,0,0/0,23689,2001-02-18 19:00:00,Swift Current,524,5,9,5,23,18.041095890410958, 2000-2001 WHL Season
D,4,"Bouwmeester, Jay",1983-09-27 00:00:00,Undrafted,0,2,0,0,2,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,17.40821917808219, 2000-2001 WHL Season
D,5,"Fehr, B. J.",1981-03-09 00:00:00,Undrafted,0,0,0,0,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,19.96164383561644, 2000-2001 WHL Season
LW,6,"Morrow, Josh",1983-06-12 00:00:00,Undrafted,0,1,0,0,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,17.7013698630137, 2000-2001 WHL Season
C,9,"Mulock, Tyson",1983-01-20 00:00:00,Undrafted,0,0,-1,0,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,18.09315068493151, 2000-2001 WHL Season
C,11,"Hollweg, Ryan",1983-04-23 00:00:00,Undrafted,2,2,0,2,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,17.838356164383562, 2000-2001 WHL Season
C,14,"St. Jacques, Chris",1983-01-22 00:00:00,Undrafted,1,0,-1,1,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,18.087671232876712, 2000-2001 WHL Season
LW,15,"Lupul, Joffrey",1983-09-23 00:00:00,Undrafted,1,0,+1,1,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,17.41917808219178, 2000-2001 WHL Season
C,16,"Thomson, Ben",1982-06-30 00:00:00,Undrafted,1,1,+1,1,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,18.65205479452055, 2000-2001 WHL Season
RW,17,"Voth, Brad",1980-02-25 00:00:00,Undrafted,0,0,-1,0,5,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,20.997260273972604, 2000-2001 WHL Season
C,18,"Draney, Brett",1981-03-12 00:00:00,Undrafted,1,0,+1,1,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,19.953424657534246, 2000-2001 WHL Season
C,19,"Johnston, Denny",1982-02-05 00:00:00,Undrafted,0,1,-1,0,4,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,19.04931506849315, 2000-2001 WHL Season
C,21,"Fiddler, Vernon",1980-05-09 00:00:00,Undrafted,0,3,+1,0,4,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,20.794520547945204, 2000-2001 WHL Season
RW,22,"Davis, Ken",1981-03-20 00:00:00,Undrafted,0,1,-1,0,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,19.931506849315067, 2000-2001 WHL Season
LW,23,"Kinasewich, Ryan",1983-08-20 00:00:00,Undrafted,0,0,0,0,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,17.512328767123286, 2000-2001 WHL Season
D,24,"Goetzinger, Jeremy",1980-06-26 00:00:00,Undrafted,0,0,+1,0,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,20.663013698630138, 2000-2001 WHL Season
RW,26,"Ullmann, David",1982-12-09 00:00:00,Undrafted,0,0,-1,0,2,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,18.208219178082192, 2000-2001 WHL Season
D,27,"Scheffelmaier, Brett",1981-03-31 00:00:00,Undrafted,0,0,0,0,2,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,19.9013698630137, 2000-2001 WHL Season
D,29,"Chieduch, Ryan",1982-01-25 00:00:00,Undrafted,0,0,0,0,0,0/0,23689,2001-02-18 19:00:00,Medicine Hat,524,6,11,6,19,19.07945205479452, 2000-2001 WHL Season
D,2,"Serdachny, Dean",1980-01-17 00:00:00,Undrafted,0,0,+1,0,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,21.117808219178084, 2000-2001 WHL Season
D,4,"Cerny, Ales",1982-06-24 00:00:00,Undrafted,0,1,+3,0,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,18.682191780821917, 2000-2001 WHL Season
D,5,"Seibel, Kevin",1983-03-08 00:00:00,Undrafted,0,0,0,0,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,17.97808219178082, 2000-2001 WHL Season
D,7,"White, Ian",1984-06-04 00:00:00,Undrafted,0,0,+1,0,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,16.734246575342464, 2000-2001 WHL Season
RW,12,"Hiebert, James",1982-06-05 00:00:00,Undrafted,0,1,+1,0,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,18.734246575342464, 2000-2001 WHL Season
C,13,"Smith, Nathan",1982-02-09 00:00:00,Undrafted,1,1,+1,1,2,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,19.052054794520547, 2000-2001 WHL Season
C,14,"Smith, Tim",1981-07-21 00:00:00,Undrafted,0,1,+3,0,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,19.60821917808219, 2000-2001 WHL Season
C,15,"Friesen, Dustin",1983-03-01 00:00:00,Undrafted,0,0,+1,0,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,17.997260273972604, 2000-2001 WHL Season
C,16,"Deniset, Paul",1981-07-13 00:00:00,Undrafted,1,0,+1,1,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,19.63013698630137, 2000-2001 WHL Season
C,17,"Ondrus, Ben",1982-06-25 00:00:00,Undrafted,0,1,+1,0,2,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,18.67945205479452, 2000-2001 WHL Season
C,18,"Ulmer, Layne",1980-09-14 00:00:00,Undrafted,0,2,+1,0,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,20.457534246575342, 2000-2001 WHL Season
D,19,"Cutta, Jakub",1981-12-29 00:00:00,Undrafted,0,1,+1,0,6,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,19.167123287671235, 2000-2001 WHL Season
D,20,"Dombrowski, Adam",1981-10-07 00:00:00,Undrafted,0,0,+2,0,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,19.394520547945206, 2000-2001 WHL Season
C,23,"Twordik, Brent",1981-05-16 00:00:00,Undrafted,0,0,+1,0,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,19.78904109589041, 2000-2001 WHL Season
LW,24,"Priestlay, Craig",1981-03-02 00:00:00,Undrafted,0,0,0,0,2,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,19.994520547945207, 2000-2001 WHL Season
D,25,"Thoring, Clay",no birthday,Undrafted,1,0,+1,1,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,no birthday, 2000-2001 WHL Season
RW,28,"Milroy, Duncan",1983-02-08 00:00:00,Undrafted,2,0,+1,2,0,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,18.054794520547944, 2000-2001 WHL Season
LW,33,"Sommerfeld, Matt",1982-04-26 00:00:00,Undrafted,0,0,0,0,2,0/0,23690,2001-02-23 19:30:00,Swift Current,540,5,8,5,14,18.843835616438355, 2000-2001 WHL Season
D,2,"Goulet, Jason",1983-02-25 00:00:00,Undrafted,0,0,0,0,0,0/0,23690,2001-02-23 19:30:00,Saskatoon,540,1,0,1,18,18.008219178082193, 2000-2001 WHL Season
D,5,"Suderman, Matt",1983-01-27 00:00:00,Undrafted,0,0,-1,0,2,0/0,23690,2001-02-23 19:30:00,Saskatoon,540,1,0,1,18,18.087671232876712, 2000-2001 WHL Season
D,6,"Balan, Scott",1982-05-29 00:00:00,Undrafted,0,0,-2,0,0,0/0,23690,2001-02-23 19:30:00,Saskatoon,540,1,0,1,18,18.753424657534246, 2000-2001 WHL Season
D,7,"Stempfle, Ryan",1982-08-03 00:00:00,Undrafted,0,0,-1,0,0,0/0,23690,2001-02-23 19:30:00,Saskatoon,540,1,0,1,18,18.572602739726026, 2000-2001 WHL Season
D,8,"Ludwar, Kane",1981-11-27 00:00:00,Undrafted,0,0,-2,0,0,0/0,23690,2001-02-23 19:30:00,Saskatoon,540,1,0,1,18,19.254794520547946, 2000-2001 WHL Season
C,10,"Bembridge, Garrett",1981-07-06 00:00:00,Undrafted,0,0,0,0,4,0/0,23690,2001-02-23 19:30:00,Saskatoon,540,1,0,1,18,19.649315068493152, 2000-2001 WHL Season
LW,11,"Heintz, Davin",1983-06-30 00:00:00,Undrafted,0,0,-2,0,0,0/0,23690,2001-02-23 19:30:00,Saskatoon,540,1,0,1,18,17.665753424657535, 2000-2001 WHL Season
C,12,"Wallin, Justin",1980-11-17 00:00:00,Undrafted,1,0,-2,1,0,0/0,23690,2001-02-23 19:30:00,Saskatoon,540,1,0,1,18,20.28219178082192, 2000-2001 WHL Season
C,14,"Adamus, Trent",1983-09-01 00:00:00,Undrafted,0,0,-1,0,0,0/0,23690,2001-02-23 19:30:00,Saskatoon,540,1,0,1,18,17.493150684931507, 2000-2001 WHL Season
C,16,"Coulter, Jeff",no birthday,Undrafted,0,0,-1,0,4,0/0,23690,2001-02-23 19:30:00,Saskatoon,540,1,0,1,18,no birthday, 2000-2001 WHL Season
