Player Name,Position,Team,Season,Games Played,Points Per Team Points %,Player Age,Draft Eligibility,Vollman Modifier,Adjusted Point %,League Adjusted Point %,League
"Fanelli, Ben",D,Kitchener, 2013-14 Regular Season,59,0.059171597633136085,21.02271101866005,False,0.3533526104031961,0.020908438485396214,0.020908438485396214,OHL
"Fanelli, Ben",D,Kitchener, 2011-12 Regular Season,64,0.059322033898305086,19.031854929777502,False,0.6730840982777333,0.039928717694441805,0.039928717694441805,OHL
"Fanjoy, Ben",C,67's, 2015-16 Regular Season,66,0.13513513513513514,18.796488042187807,False,0.7108840204246385,0.0960654081654917,0.0960654081654917,OHL
"Fanjoy, Ben",RW,Ottawa, 2014-15 Regular Season,51,0.0913978494623656,17.799506407848042,False,0.8709992708996044,0.07960746024351223,0.07960746024351223,OHL
"Fanjoy, Ben",C,67's, 2016-17 Regular Season,24,0.0989010989010989,19.555068689829678,False,0.5890559684133541,0.058258282590331716,0.058258282590331716,OHL
"Farrell, Michael",RW,Kingston, 2010-11 Regular Season,15,0.14285714285714285,20.574731612532105,False,0.42529810302734417,0.060756871861049166,0.060756871861049166,OHL
"Farrell, Michael",RW,Kingston, 2009-10 Regular Season,60,0.19095477386934676,19.89830786503606,False,0.5339317568752091,0.10195681789576859,0.10195681789576859,OHL
"Farrell, Michael",RW,Owen Sound, 2007-08 Regular Season,65,0.14210526315789473,17.899361286843238,False,0.8549625773329761,0.12149468204205449,0.12149468204205449,OHL
"Fawcett, Tyson",C,Barrie, 2013-14 Regular Season,64,0.1875,20.732941847419294,False,0.39988953930446147,0.07497928861958653,0.07497928861958653,OHL
"Fawcett, Tyson",C,Barrie, 2012-13 Regular Season,61,0.11627906976744184,19.77944879937812,False,0.5530205228198741,0.06430471195579932,0.06430471195579932,OHL
"Feasey, Brennan",C,Windsor, 2011-12 Regular Season,13,0.0,17.75657173052226,False,0.877894580078125,0.0,0.0,OHL
"Felhaber, Tye",LW,67's, 2017-18 Regular Season,67,0.3073394495412844,19.619436464674344,True,0.5787185037733007,0.17786302638904194,0.17786302638904194,OHL
"Felhaber, Tye",C,Saginaw, 2014-15 Regular Season,60,0.1827956989247312,16.623874902785385,True,1.0598056906126674,0.19372792193994995,0.19372792193994995,OHL
"Felhaber, Tye",LW,67's, 2016-17 Regular Season,35,0.21904761904761905,18.61331178096126,True,0.7403021279776216,0.1621614185093838,0.1621614185093838,OHL
"Felhaber, Tye",LW,Spirit, 2016-17 Regular Season,13,0.24242424242424246,18.25893956014555,True,0.7972143066406248,0.19326407433712117,0.19326407433712117,OHL
"Felhaber, Tye",LW,Spirit, 2015-16 Regular Season,64,0.1919191919191919,17.533597360125874,True,0.9137042639637847,0.17535738399304956,0.17535738399304956,OHL
"Felker, Justin",D,Erie, 2013-14 Regular Season,23,0.0,18.028618376875574,False,0.834203888673783,0.0,0.0,OHL
"Felker, Justin",D,Erie, 2012-13 Regular Season,17,0.04,16.89230179460081,False,1.0166963317871098,0.040667853271484394,0.040667853271484394,OHL
"Fellows, Patrick",LW,Otters, 2016-17 Regular Season,48,0.0794392523364486,19.759351492654236,False,0.5562481502797296,0.04418793717175422,0.04418793717175422,OHL
"Fellows, Patrick",LW,Otters, 2017-18 Regular Season,68,0.1712962962962963,20.755078519138305,False,0.39633438982638847,0.06789061307211285,0.06789061307211285,OHL
"Fellows, Patrick",LW,Erie, 2014-15 Regular Season,59,0.04240282685512368,17.76775485219796,False,0.8760985707370077,0.03714905600298266,0.03714905600298266,OHL
"Fellows, Patrick",LW,Otters, 2015-16 Regular Season,65,0.05263157894736842,18.45432018658395,False,0.7658361780346179,0.04030716726497989,0.04030716726497989,OHL
"Fenwick, Zack",D,Kingston, 2008-09 Regular Season,51,0.06,19.83028179468445,False,0.5448567437736775,0.03269140462642065,0.03269140462642065,OHL
"Fenwick, Zack",D,Kingston, 2007-08 Regular Season,38,0.06338028169014084,18.83255018258259,False,0.7050924406772361,0.044688957507712145,0.044688957507712145,OHL
"Fergus, TJ",D,Otters, 2016-17 Regular Season,68,0.10443037974683543,19.91952996480856,False,0.5305234876517453,0.05540276928008732,0.05540276928008732,OHL
"Fergus, TJ",D,Otters, 2015-16 Regular Season,56,0.09132420091324199,18.635049677254006,False,0.7368110218330068,0.06728867779296865,0.06728867779296865,OHL
"Fergus, TJ",D,Bulldogs, 2017-18 Regular Season,16,0.09523809523809523,20.6390869140625,False,0.4149626416015626,0.039520251581101194,0.039520251581101194,OHL
"Fergus, TJ",D,Erie, 2014-15 Regular Season,44,0.035398230088495575,17.978382018647228,False,0.8422718478052555,0.029814932665672762,0.029814932665672762,OHL
"Fergus, TJ",D,Colts, 2017-18 Regular Season,48,0.1804878048780488,20.98697299063032,False,0.35909213770477066,0.06481175168330008,0.06481175168330008,OHL
"Ferry, Steve",D,Sarnia, 2008-09 Regular Season,68,0.17674418604651165,20.6175374118331,False,0.4184234916596039,0.07395391945611605,0.07395391945611605,OHL
"Ferry, Steve",D,Sarnia, 2007-08 Regular Season,68,0.10080645161290322,19.617760938365137,False,0.5789875932985593,0.05836568480832251,0.05836568480832251,OHL
"Ferry, Tyler",D,London, 2011-12 Regular Season,62,0.0823045267489712,19.278100193045614,False,0.6335371089968747,0.05214297193389915,0.05214297193389915,OHL
"Ferry, Tyler",D,London, 2012-13 Regular Season,67,0.07806691449814128,20.27319698417353,False,0.47372456434173094,0.03698221506013514,0.03698221506013514,OHL
"Field, Sam",RW,Frontenacs, 2016-17 Regular Season,45,0.037037037037037035,19.117237756842485,True,0.659371616251097,0.02442117097226285,0.02442117097226285,OHL
"Field, Sam",RW,Kingston, 2014-15 Regular Season,55,0.013422818791946308,17.129969941769538,True,0.9785268273518124,0.013134588286601509,0.013134588286601509,OHL
"Field, Sam",RW,Frontenacs, 2017-18 Regular Season,14,0.1,20.02963097977312,True,0.5128412646484368,0.051284126464843684,0.051284126464843684,OHL
"Field, Sam",RW,Frontenacs, 2015-16 Regular Season,37,0.028985507246376805,17.96212386783345,True,0.8448829068259478,0.02448935961814341,0.02448935961814341,OHL
"Fielding, Taylor",RW,Ottawa, 2011-12 Regular Season,52,0.051886792452830184,18.2103105440883,False,0.8050241266194189,0.041770119777422676,0.041770119777422676,OHL
"Fielding, Taylor",LD,Ottawa, 2010-11 Regular Season,55,0.013215859030837005,17.216919894407205,False,0.9645626649582031,0.012747524206496077,0.012747524206496077,OHL
"Fielding, Taylor",RW,Ottawa, 2012-13 Regular Season,51,0.16339869281045752,19.214769964647182,False,0.6437079436776627,0.1051810365486377,0.1051810365486377,OHL
"Fielding, Taylor",RW,Ottawa, 2013-14 Regular Season,60,0.06735751295336788,20.21125242403453,False,0.48367286070005466,0.03257900097979643,0.03257900097979643,OHL
"Fillman, Mitch",RW,Saginaw, 2009-10 Regular Season,59,0.03414634146341464,19.779445791731888,False,0.5530210058478588,0.01888364410212201,0.01888364410212201,OHL
"Fillman, Mitch",RW,Saginaw, 2008-09 Regular Season,63,0.08294930875576037,18.781943092930423,False,0.7132199392753744,0.059161100953717696,0.059161100953717696,OHL
"Findlay, Brett",C,Peterborough, 2012-13 Regular Season,68,0.2371134020618557,20.431852498876324,False,0.4482444886804626,0.10628477566650145,0.10628477566650145,OHL
"Findlay, Brett",LW,Sault Ste. Marie, 2010-11 Regular Season,56,0.21428571428571427,18.434990853519448,False,0.768940468924777,0.1647729576267379,0.1647729576267379,OHL
"Findlay, Brett",C,Sault Ste. Marie, 2011-12 Regular Season,67,0.25,19.435690507666152,False,0.6082281044688163,0.15205702611720406,0.15205702611720406,OHL
"Fine, Michael",RW,Saginaw, 2011-12 Regular Season,66,0.264,20.863628297230942,False,0.37890129546471085,0.10002994200268367,0.10002994200268367,OHL
"Fine, Michael",C,Sault Ste. Marie, 2008-09 Regular Season,58,0.25874125874125875,17.851483634065968,False,0.8626517283690056,0.22320359405351894,0.22320359405351894,OHL
"Fine, Michael",C,Kingston, 2009-10 Regular Season,54,0.20994475138121546,18.849334649569823,False,0.7023968552790865,0.14746453315251537,0.14746453315251537,OHL
"Fine, Michael",RW,Kingston, 2010-11 Regular Season,60,0.24285714285714285,19.86670303158374,False,0.5390074931276518,0.13090181975957257,0.13090181975957257,OHL
"Fine, Michael",C,Sault Ste. Marie, 2007-08 Regular Season,66,0.07083333333333333,16.85405693858222,False,1.0228384556636954,0.07245105727617841,0.07245105727617841,OHL
"Finn, Matt",D,Guelph, 2012-13 Regular Season,40,0.2,19.0406452046377,False,0.6716723801351856,0.13433447602703713,0.13433447602703713,OHL
"Finn, Matt",D,Guelph, 2013-14 Regular Season,62,0.1893687707641196,20.035870164548086,False,0.5118392515735777,0.09692636989931537,0.09692636989931537,OHL
"Finn, Matt",D,Guelph, 2010-11 Regular Season,58,0.10047846889952153,17.04117921450047,False,0.9927866181512246,0.09975367933576898,0.09975367933576898,OHL
"Finn, Matt",D,Guelph, 2011-12 Regular Season,59,0.23618090452261306,18.066864627059328,False,0.828061540894272,0.1955723237287979,0.1955723237287979,OHL
"Finoro, Giordano",C,Colts, 2016-17 Regular Season,57,0.1464968152866242,18.77681087414716,True,0.7140441736119665,0.10460519740812248,0.10460519740812248,OHL
"Finoro, Giordano",C,Colts, 2015-16 Regular Season,52,0.036036036036036036,17.685430491970056,True,0.8893198629896091,0.03204756263025618,0.03204756263025618,OHL
"Fischer, Christian",RW,Spitfires, 2015-16 Regular Season,66,0.3673469387755102,18.931458028106405,False,0.6892078406861115,0.2531783904561226,0.2531783904561226,OHL
"Fischhaber, Simon",C,Sault Ste. Marie, 2007-08 Regular Season,51,0.01694915254237288,18.04594722770077,False,0.8314208752312569,0.014091879241207743,0.014091879241207743,OHL
"Fischhaber, Simon",C,Sault Ste. Marie, 2008-09 Regular Season,55,0.10606060606060606,19.06910047024129,False,0.6671024644792491,0.07075329168719309,0.07075329168719309,OHL
"Fitze, Dylan",RW,Peterborough, 2011-12 Regular Season,62,0.0505050505050505,19.30717252455141,False,0.6288680925570436,0.031761014775608255,0.031761014775608255,OHL
"Fitzmorris, Mitchell",C,Kingston, 2012-13 Regular Season,35,0.032,17.712352442992877,False,0.8849961976553442,0.028319878324971015,0.028319878324971015,OHL
"Fitzmorris, Mitchell",C,Niagara, 2012-13 Regular Season,25,0.04166666666666666,17.910632326831557,False,0.8531524483108521,0.035548018679618834,0.035548018679618834,OHL
"Fitzmorris, Mitchell",LW,IceDogs, 2014-15 Regular Season,44,0.08021390374331551,19.92670463498454,False,0.5293712356214835,0.04246293333862167,0.04246293333862167,OHL
"Fitzmorris, Mitchell",LW,IceDogs, 2013-14 Regular Season,57,0.09523809523809523,18.90986749853652,False,0.6926752797350351,0.06596907426047953,0.06596907426047953,OHL
"Flemington, Kyle",D,Sarnia, 2009-10 Regular Season,19,0.017857142857142856,17.969533350696302,False,0.8436929438781742,0.015065945426395966,0.015065945426395966,OHL
"Flemington, Kyle",D,London, 2011-12 Regular Season,30,0.008,19.94055124588617,False,0.5271474699106813,0.00421717975928545,0.00421717975928545,OHL
"Flemington, Kyle",D,Sarnia, 2010-11 Regular Season,54,0.011299435028248588,18.987687865853953,False,0.6801773287438553,0.007685619533828873,0.007685619533828873,OHL
"Flemming, Brett",D,Mississauga, 2007-08 Regular Season,47,0.06578947368421052,17.05839960553714,False,0.9900210233507356,0.06513296206254839,0.06513296206254839,OHL
"Flemming, Brett",D,Mississauga, 2008-09 Regular Season,64,0.1320754716981132,18.036649833098878,False,0.8329140368043206,0.11000751429491028,0.11000751429491028,OHL
"Flemming, Brett",D,Mississauga, 2009-10 Regular Season,65,0.11428571428571427,19.052069834340006,False,0.6698375846049953,0.07655286681199945,0.07655286681199945,OHL
"Flemming, Brett",D,Mississauga, 2010-11 Regular Season,66,0.15217391304347827,20.06851216195016,False,0.5065969467908045,0.07709083972903547,0.07709083972903547,OHL
"Fletcher, Scott",D,Niagara, 2007-08 Regular Season,44,0.005813953488372093,20.11620815523921,False,0.49893697026858286,0.0029007963387708306,0.0029007963387708306,OHL
"Fletcher, Scott",D,Niagara, 2008-09 Regular Season,19,0.04838709677419355,20.88805844032601,False,0.3749778144836431,0.01814408779759563,0.01814408779759563,OHL
"Fletcher, Scott",D,Plymouth, 2008-09 Regular Season,35,0.03546099290780142,21.18038571344861,False,0.3280300544201533,0.01163227143333877,0.01163227143333877,OHL
"Flick, Rob",C,Mississauga, 2010-11 Regular Season,66,0.2028985507246377,19.986320381128248,False,0.5197969467908035,0.10546604717494563,0.10546604717494563,OHL
"Flick, Rob",C,Mississauga, 2009-10 Regular Season,63,0.16176470588235295,18.969878053207715,False,0.6830375846548411,0.11049137398828313,0.11049137398828313,OHL
"Flick, Rob",C,Mississauga, 2008-09 Regular Season,48,0.050314465408805034,17.968157174078986,False,0.8439139578429149,0.042461079639895094,0.042461079639895094,OHL
"Foegele, Warren",C,Frontenacs, 2015-16 Regular Season,52,0.24489795918367346,19.88911116021512,False,0.535408747669452,0.13112050963333519,0.13112050963333519,OHL
"Foegele, Warren",C,Frontenacs, 2016-17 Regular Season,28,0.4492753623188406,20.75713052533261,False,0.39600483763158323,0.1779152169069432,0.1779152169069432,OHL
"Foegele, Warren",C,Otters, 2016-17 Regular Season,33,0.1927710843373494,20.90035188261879,False,0.37300348765142255,0.07190428677617784,0.07190428677617784,OHL
"Foget, Mathieu",C,67's, 2016-17 Regular Season,32,0.34375,20.044196663120736,False,0.51050201590281,0.1754850679665909,0.1754850679665909,OHL
"Foget, Mathieu",RW,67's, 2017-18 Regular Season,37,0.21296296296296294,20.826060055499237,False,0.38493475508682273,0.08197684599071224,0.08197684599071224,OHL
"Foget, Mathieu",RW,Steelheads, 2017-18 Regular Season,31,0.2992125984251969,21.042118776888167,False,0.35023572443176043,0.10479494116855825,0.10479494116855825,OHL
"Foglia, Nicholas",C,Ottawa, 2011-12 Regular Season,66,0.06640625,18.98182062411254,False,0.6811196077675263,0.045230598953312294,0.045230598953312294,OHL
"Foglia, Nicholas",C,Brampton, 2012-13 Regular Season,65,0.12021857923497267,19.9786306639269,False,0.52103191537334,0.06263771660225946,0.06263771660225946,OHL
"Foglia, Nicholas",RW,Ottawa, 2010-11 Regular Season,63,0.048,17.98140712089804,False,0.8417860163837747,0.04040572878642119,0.04040572878642119,OHL
"Foligno, Marcus",LW,Sudbury, 2007-08 Regular Season,66,0.06707317073170732,16.603325281127812,False,1.0631059598508736,0.07130588755097324,0.07130588755097324,OHL
"Foligno, Marcus",LW,Sudbury, 2008-09 Regular Season,63,0.1319796954314721,17.60383325075655,False,0.9024243799284979,0.1191016948128982,0.1191016948128982,OHL
"Foligno, Marcus",LW,Sudbury, 2009-10 Regular Season,63,0.22033898305084745,18.599625111407047,False,0.7425002071080287,0.16360174054922666,0.16360174054922666,OHL
"Foligno, Marcus",LW,Sudbury, 2010-11 Regular Season,47,0.3641975308641976,19.61464483454332,False,0.5794880395723432,0.21104811317758182,0.21104811317758182,OHL
"Fontana, Cosimo",RW,Ottawa, 2010-11 Regular Season,12,0.0,16.222922463613013,False,1.1241986523437504,0.0,0.0,OHL
"Foreman, Jordan",C,Niagara, 2007-08 Regular Season,65,0.24124513618677046,21.19996978806828,False,0.3248848520362344,0.07837689037450014,0.07837689037450014,OHL
"Forhan, Rhys",C,Battalion, 2017-18 Regular Season,37,0.06140350877192983,18.165755646389613,True,0.8121796431898285,0.04987067984498947,0.04987067984498947,OHL
"Forhan, Rhys",RW,Battalion, 2016-17 Regular Season,44,0.05504587155963303,17.175386938896953,True,0.9712328576131495,0.053462359134668784,0.053462359134668784,OHL
"Formenton, Alex",LW,Knights, 2017-18 Regular Season,47,0.2681564245810056,18.513950663475136,True,0.7562595234458933,0.20279584986258592,0.20279584986258592,OHL
"Formenton, Alex",LW,Knights, 2016-17 Regular Season,65,0.12408759124087593,17.522236318347282,True,0.9155288472734266,0.1136057693696953,0.1136057693696953,OHL
"Foss, Ryan",C,Windsor, 2014-15 Regular Season,29,0.060606060606060615,18.94211643695423,False,0.6874961002251507,0.04166643031667581,0.04166643031667581,OHL
"Foss, Ryan",C,Windsor, 2013-14 Regular Season,53,0.16756756756756758,18.138293254748504,False,0.8165901032873903,0.13683401730761677,0.13683401730761677,OHL
"Foss, Ryan",C,Guelph, 2014-15 Regular Season,21,0.0379746835443038,19.154009050865696,False,0.6534661464309695,0.024815170117631753,0.024815170117631753,OHL
"Foudy, Liam",C,Knights, 2017-18 Regular Season,64,0.17567567567567569,18.119430112186574,True,0.8196195239828366,0.14398721367266049,0.14398721367266049,OHL
"Foudy, Liam",C,Knights, 2016-17 Regular Season,58,0.06224066390041494,17.127715327608648,True,0.9788889183860512,0.060926696165106924,0.060926696165106924,OHL
"Fournier, Andrew",C,Plymouth, 2007-08 Regular Season,64,0.3588516746411483,20.3705137040642,False,0.4580954991272894,0.1643883370074005,0.1643883370074005,OHL
"Fowler, Cam",D,Windsor, 2009-10 Regular Season,52,0.210727969348659,18.272286917927367,False,0.7950707209808652,0.16754363852087198,0.16754363852087198,OHL
"Fowler, Hayden",C,Greyhounds, 2017-18 Regular Season,33,0.026845637583892617,16.28019807065378,False,1.1150001898530033,0.02993289100276519,0.02993289100276519,OHL
"Fowler, Hayden",C,Otters, 2017-18 Regular Season,28,0.2682926829268293,16.48110591646743,False,1.0827343898153305,0.2904897143406985,0.2904897143406985,OHL
"Fox, Dane",C,London, 2009-10 Regular Season,22,0.06976744186046513,16.41205294752774,False,1.0938242966270448,0.07631332302049151,0.07631332302049151,OHL
"Fox, Dane",LW,Erie, 2013-14 Regular Season,64,0.3614035087719297,20.36423016827288,False,0.4591046349753758,0.16592202597355682,0.16592202597355682,OHL
"Fox, Dane",C,Erie, 2012-13 Regular Season,36,0.3211009174311927,19.430405759626808,False,0.6090768350039348,0.19557513050585065,0.19557513050585065,OHL
"Fox, Dane",C,London, 2011-12 Regular Season,33,0.2158273381294964,18.229674568971337,False,0.8019142642232033,0.17307502105536762,0.17307502105536762,OHL
"Fox, Dane",C,London, 2010-11 Regular Season,49,0.1390728476821192,17.414695959126135,False,0.9327998289643427,0.12972712853146487,0.12972712853146487,OHL
"Fox, Dane",C,Erie, 2011-12 Regular Season,26,0.34375,18.430708329889875,False,0.7696282422196865,0.2645597082630172,0.2645597082630172,OHL
"Fox, Marshall",LD,Sault Ste. Marie, 2009-10 Regular Season,27,0.022222222222222227,18.09828910023382,False,0.8230147705024486,0.01828921712227664,0.01828921712227664,OHL
"Fox, Trent",C,Erie, 2014-15 Regular Season,34,0.125,17.473875124987266,False,0.923295654927045,0.11541195686588063,0.11541195686588063,OHL
"Fox, Trent",LW,Bulldogs, 2015-16 Regular Season,67,0.2604166666666667,18.56953986826157,False,0.7473318971571916,0.194617681551352,0.194617681551352,OHL
"Fox, Trent",C,Belleville, 2014-15 Regular Season,29,0.1566265060240964,17.688048182244174,False,0.8888994619315858,0.13922521692904355,0.13922521692904355,OHL
"Fox, Trent",LW,Steelheads, 2017-18 Regular Season,60,0.25118483412322273,20.676008699371238,False,0.40903300288097943,0.1027428869795825,0.1027428869795825,OHL
"Fox, Trent",LW,Bulldogs, 2016-17 Regular Season,35,0.11475409836065575,19.477082625565863,False,0.6015805303341226,0.06903383134981736,0.06903383134981736,OHL
"Fox, Trent",LW,Steelheads, 2016-17 Regular Season,29,0.17307692307692307,19.687339657657358,False,0.5678132509802287,0.09827537036196266,0.09827537036196266,OHL
"Foy, Brett",C,Steelheads, 2012-13 Regular Season,65,0.13690476190476192,20.173304248087216,False,0.4897673377571934,0.06705148076437767,0.06705148076437767,OHL
"Foy, Brett",C,Mississauga, 2011-12 Regular Season,62,0.09550561797752807,19.17896529784025,False,0.6494581731668561,0.06202690417885703,0.06202690417885703,OHL
"Foy, Brett",C,Steelheads, 2013-14 Regular Season,65,0.16778523489932887,21.172491376602657,False,0.32929788491761336,0.055251322972753925,0.055251322972753925,OHL
"Francella, Stephen",LW,Kingston, 2008-09 Regular Season,59,0.054945054945054944,19.167268096126442,False,0.6513367437620934,0.03578773317374139,0.03578773317374139,OHL
"Francella, Stephen",LW,Kingston, 2007-08 Regular Season,65,0.061320754716981125,18.15081241954533,False,0.8145795254210206,0.049950631275817295,0.049950631275817295,OHL
"Francella, Stephen",LW,Saginaw, 2009-10 Regular Season,30,0.0396039603960396,19.946590001396324,False,0.5261776457757508,0.020838718644584184,0.020838718644584184,OHL
"Franchini, Marc",C,Owen Sound, 2007-08 Regular Season,67,0.17525773195876287,18.071964026569265,False,0.8272425773329761,0.1449806578830989,0.1449806578830989,OHL
"Franchini, Marc",C,Owen Sound, 2008-09 Regular Season,48,0.13815789473684212,19.07258463586489,False,0.6665429074800993,0.09208816484922425,0.09208816484922425,OHL
"Francisco, Brandon",LW,Sarnia, 2009-10 Regular Season,63,0.1935483870967742,17.087376812348026,False,0.985367283936907,0.19071624850391747,0.19071624850391747,OHL
"Francisco, Brandon",LW,Sarnia, 2010-11 Regular Season,60,0.1407766990291262,18.105496084122727,False,0.82185732888989,0.11569836183401364,0.11569836183401364,OHL
"Francisco, Brandon",LW,Kitchener, 2011-12 Regular Season,59,0.06511627906976744,19.103072016837615,False,0.6616466340958791,0.04308396687135957,0.04308396687135957,OHL
"Frank, Shawn",C,Barrie, 2007-08 Regular Season,61,0.17105263157894735,19.192345201235632,False,0.6473093606815574,0.11072396959026638,0.11072396959026638,OHL
"Franzen, Gustaf",C,Rangers, 2015-16 Regular Season,66,0.21052631578947367,19.33094720393525,False,0.625049879047999,0.13158944822063137,0.13158944822063137,OHL
"Franzen, Gustaf",C,Kitchener, 2014-15 Regular Season,62,0.15736040609137056,18.417087923888648,False,0.7718156794234834,0.12145322874176642,0.12145322874176642,OHL
"Frasca, Jordan",LW,Spitfires, 2017-18 Regular Season,11,0.057142857142857134,16.608072024828765,False,1.0623436328125004,0.06070535044642859,0.06070535044642859,OHL
"Fraser, Cole",D,Petes, 2015-16 Regular Season,50,0.017142857142857144,16.29304553744389,True,1.1129368866865113,0.01907891805748305,0.01907891805748305,OHL
"Fraser, Cole",D,Petes, 2016-17 Regular Season,61,0.09004739336492891,17.55889625720631,True,0.9096412610926667,0.08191082445858136,0.08191082445858136,OHL
"Fraser, Cole",D,Petes, 2017-18 Regular Season,50,0.07006369426751592,18.57401585131301,True,0.7466130542791305,0.05231046877114927,0.05231046877114927,OHL
"Friend, Jacob",D,Attack, 2015-16 Regular Season,54,0.11666666666666667,18.57653019456508,False,0.7462092507528482,0.08705774592116562,0.08705774592116562,OHL
"Friend, Jacob",D,Attack, 2016-17 Regular Season,43,0.06818181818181818,19.630047631453127,False,0.577014350388628,0.039341887526497366,0.039341887526497366,OHL
"Friend, Jacob",D,Attack, 2017-18 Regular Season,60,0.11068702290076336,20.64421110303304,False,0.4141396968528941,0.04583989010967149,0.04583989010967149,OHL
"Friesen, Alex",C,Niagara, 2007-08 Regular Season,46,0.08187134502923976,17.127853408270305,False,0.9788667426317894,0.08014113682365527,0.08014113682365527,OHL
"Friesen, Alex",C,Niagara, 2011-12 Regular Season,61,0.27626459143968873,21.135486373230293,False,0.3352408884592153,0.09261518708406337,0.09261518708406337,OHL
"Friesen, Alex",C,Niagara, 2010-11 Regular Season,60,0.2727272727272727,20.13379009118237,False,0.4961133113561118,0.13530363036984866,0.13530363036984866,OHL
"Friesen, Alex",C,Niagara, 2008-09 Regular Season,63,0.16753926701570682,18.126883598731467,False,0.8184224940437264,0.1371179047612526,0.1371179047612526,OHL
"Friesen, Alex",C,Niagara, 2009-10 Regular Season,56,0.3496932515337423,19.126739778556683,False,0.6578455915637971,0.2300441639210824,0.2300441639210824,OHL
"Fritsch, Andrew",RW,Sault Ste. Marie, 2012-13 Regular Season,54,0.25120772946859904,19.984233552547025,False,0.520132091460948,0.13066120171965842,0.13066120171965842,OHL
"Fritsch, Andrew",LW,Sault Ste. Marie, 2011-12 Regular Season,35,0.2388059701492537,18.991854416270424,False,0.6795081807469701,0.16227061032763462,0.16227061032763462,OHL
"Fritsch, Andrew",LW,Owen Sound, 2010-11 Regular Season,56,0.2629310344827586,17.972996219252288,False,0.8431368071880829,0.22168683292445285,0.22168683292445285,OHL
"Fritsch, Andrew",RW,Sault Ste. Marie, 2013-14 Regular Season,60,0.2380952380952381,20.985579671130303,False,0.35931590481647335,0.08555140590868414,0.08555140590868414,OHL
"Fritsch, Andrew",LW,Niagara, 2009-10 Regular Season,57,0.10909090909090907,16.978794629507348,False,1.0028055825011202,0.10939697263648582,0.10939697263648582,OHL
"Froats, Derek",LW,Brampton, 2011-12 Regular Season,23,0.046875,19.830062638243586,False,0.5448919402980801,0.025541809701472504,0.025541809701472504,OHL
"Froats, Derek",LW,Kingston, 2010-11 Regular Season,13,0.10638297872340426,18.823127809289378,False,0.7066056738281259,0.07517081636469425,0.07517081636469425,OHL
"Froats, Derek",LW,Brampton, 2012-13 Regular Season,11,0.08,20.4265732020548,False,0.44909234374999896,0.035927387499999915,0.035927387499999915,OHL
"Froats, Derek",LW,Kingston, 2009-10 Regular Season,58,0.10824742268041238,17.815743735168454,False,0.8683915561319466,0.09400114782871588,0.09400114782871588,OHL
"Froats, Derek",LW,Kingston, 2011-12 Regular Season,20,0.07547169811320754,19.620601303936684,False,0.5785314305877685,0.043662749478322146,0.043662749478322146,OHL
"Frost, Morgan",C,Greyhounds, 2016-17 Regular Season,67,0.2206405693950178,17.854404285308316,True,0.8621826717794847,0.19023247562394324,0.19023247562394324,OHL
"Frost, Morgan",C,Greyhounds, 2017-18 Regular Season,66,0.3594771241830065,18.845872765102165,True,0.7029528339245927,0.2526954631755072,0.2526954631755072,OHL
"Frost, Morgan",C,Greyhounds, 2015-16 Regular Season,65,0.11688311688311688,16.706928835608593,True,1.04646722900126,0.12231435144170572,0.12231435144170572,OHL
"Fuller, Matt",D,Sault Ste. Marie, 2011-12 Regular Season,26,0.07407407407407407,19.12837415108942,False,0.6575831113350392,0.04870986009889179,0.04870986009889179,OHL
"Fuller, Matt",D,Sault Ste. Marie, 2012-13 Regular Season,14,0.05128205128205128,19.789514996254283,False,0.5514038916015624,0.02827712264623397,0.02827712264623397,OHL
"Fuoco, Gianluca",LW,Spirit, 2016-17 Regular Season,53,0.011976047904191616,18.2124618869156,True,0.8046786209613543,0.009636869712112027,0.009636869712112027,OHL
"Gabor, Gilbert",LW,Owen Sound, 2012-13 Regular Season,49,0.06962025316455696,17.507584641865986,False,0.9178819065163228,0.0639031707068326,0.0639031707068326,OHL
"Gabor, Gilbert",LW,Owen Sound, 2013-14 Regular Season,54,0.05521472392638037,18.492681196826908,False,0.7596753997895989,0.04194526747304533,0.04194526747304533,OHL
"Gabriel, Kurtis",RW,Owen Sound, 2012-13 Regular Season,65,0.12442396313364056,19.913456627818,False,0.5314988655724293,0.06613119525555572,0.06613119525555572,OHL
"Gabriel, Kurtis",RW,Owen Sound, 2011-12 Regular Season,63,0.08415841584158416,18.914773179518804,False,0.6918874273692803,0.058228149828107756,0.058228149828107756,OHL
"Gabriel, Kurtis",RW,Owen Sound, 2010-11 Regular Season,38,0.024390243902439025,17.896224463647027,False,0.8554663511382876,0.020865032954592383,0.020865032954592383,OHL
"Gabriel, Kurtis",RW,Owen Sound, 2013-14 Regular Season,56,0.281437125748503,20.88720293813995,False,0.3751152081347242,0.10557134600198825,0.10557134600198825,OHL
"Gadjovich, Jonah",LW,Attack, 2017-18 Regular Season,41,0.24352331606217614,19.436054905335386,True,0.6081695822031374,0.14810347338625626,0.14810347338625626,OHL
"Gadjovich, Jonah",LW,Attack, 2016-17 Regular Season,60,0.2771535580524345,18.37323841897414,True,0.7788579099127535,0.21586324094960216,0.21586324094960216,OHL
"Gadjovich, Jonah",LW,Attack, 2015-16 Regular Season,66,0.11650485436893206,17.356011829555285,True,0.9422245001734213,0.10977372817554425,0.10977372817554425,OHL
